amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	number-of-items	item-status	tax-collection-model	tax-collection-responsible-party	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	payment-method-details	item-extensions-data	points-granted	is-business-order	purchase-order-number	price-designation	buyer-company-name	customized-url	customized-page	is-replacement-order	is-exchange-order	original-order-id	licensee-name	license-number	license-state	license-expiration-date	is-transparency	default-ship-from-address-name	default-ship-from-address-field-1	default-ship-from-address-field-2	default-ship-from-address-field-3	default-ship-from-city	default-ship-from-state	default-ship-from-country	default-ship-from-postal-code	actual-ship-from-address-name	actual-ship-from-address-field-1	actual-ship-from-address-field-2	actual-ship-from-address-field-3	actual-ship-from-city	actual-ship-from-state	actual-ship-from-country	actual-ship-from-postal-code	is-ispu-order	store-chain-store-id	is-buyer-requested-cancellation	buyer-requested-cancel-reason	ioss-number	serial-numbers	is-shipping-settings-automation-enabled	ssa-carrier	ssa-ship-method 
503-7579919-8359844	503-7579919-8359844	2023-10-02T19:44:20+09:00	2023-10-03T06:21:14+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ 	JQ-MLRE-AH9L	B07C7NS57M		Shipped			1	JPY	718.0	53.0								大阪府	532-0003	JP		Standard		7	false						false	false						false																	false		false				false		
249-3807233-2330246	249-3807233-2330246	2023-10-02T18:04:42+09:00	2023-10-03T05:04:59+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ 	JQ-MLRE-AH9L	B07C7NS57M		Shipped			1	JPY	718.0	53.0								千葉県	279-0001	JP		Standard		7	false						false	false						false																	false		false				false		
249-7060536-2142234	249-7060536-2142234	2023-10-02T17:58:42+09:00	2023-10-02T18:06:50+09:00	Cancelled	Amazon	Amazon.co.jp			Expedited	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ 	JQ-MLRE-AH9L	B07C7NS57M		Cancelled			0											千葉県	279-0001	JP		Standard			false						false	false						false																	false		false				false		
250-9755410-2061404	250-9755410-2061404	2023-10-02T14:57:44+09:00	2023-10-02T14:57:48+09:00	Pending	Amazon	Amazon.co.jp			Standard	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ 	97-W48L-K89A	B07C7JX67Y		Unshipped			1	JPY	718.0									奈良県	632-0093	JP	JP Core Free Shipping  2016/03/29 6-38-40-593	Standard		7	false						false	false						false																	false		false				false		
250-3641950-3142259	250-3641950-3142259	2023-10-02T10:37:58+09:00	2023-10-02T15:25:26+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (S)	91-7A3K-7U8I	B07RRJ3RVV		Shipped			1	JPY	1380.0	102.0								福岡県	807-0853	JP		Standard		14	false						false	false						false																	false		false				false		
249-8686203-7162200	249-8686203-7162200	2023-10-02T08:11:35+09:00	2023-10-02T08:12:53+09:00	Pending	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)	8Q-VTYS-YQ5Z	B07RNDQ5S7		Unshipped			1	JPY	1580.0									千葉県	273-0003	JP		Standard		16	false						false	false						false																	false		false				false		
503-0770356-0721420	503-0770356-0721420	2023-10-02T08:07:19+09:00	2023-10-02T14:48:40+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)	8Q-VTYS-YQ5Z	B07RNDQ5S7		Shipped			1	JPY	1580.0	117.0								兵庫県	659-0065	JP		Standard		16	false						false	false						false																	false		false				false		
249-5377231-3222228	249-5377231-3222228	2023-10-02T06:02:50+09:00	2023-10-02T06:04:11+09:00	Pending	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホー 	O7-P2TB-P88J	B09N2Q6J6K		Unshipped			1	JPY	2580.0									北海道	002-0856	JP		Standard		26	false						false	false						false																	false		false				false		
249-6926197-8285466	249-6926197-8285466	2023-10-02T05:03:58+09:00	2023-10-02T14:09:31+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (S)	91-7A3K-7U8I	B07RRJ3RVV		Shipped			1	JPY	1380.0	102.0								東京都	207-0021	JP		Standard		14	false						false	false						false																	false		false				false		
503-0872558-7546203	503-0872558-7546203	2023-10-02T03:07:23+09:00	2023-10-02T03:08:59+09:00	Pending	Amazon	Amazon.co.jp			Standard	[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (S)	91-7A3K-7U8I	B07RRJ3RVV		Unshipped			1	JPY	1380.0									秋田県	010-0851	JP	JP Core Free Shipping  2016/03/29 6-38-40-593	Standard		14	false						false	false						false																	false		false				false		
