amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	number-of-items	item-status	tax-collection-model	tax-collection-responsible-party	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	payment-method-details	item-extensions-data	points-granted	is-business-order	purchase-order-number	price-designation	buyer-company-name	customized-url	customized-page	is-replacement-order	is-exchange-order	original-order-id	licensee-name	license-number	license-state	license-expiration-date	is-transparency	default-ship-from-address-name	default-ship-from-address-field-1	default-ship-from-address-field-2	default-ship-from-address-field-3	default-ship-from-city	default-ship-from-state	default-ship-from-country	default-ship-from-postal-code	actual-ship-from-address-name	actual-ship-from-address-field-1	actual-ship-from-address-field-2	actual-ship-from-address-field-3	actual-ship-from-city	actual-ship-from-state	actual-ship-from-country	actual-ship-from-postal-code	is-ispu-order	store-chain-store-id	is-buyer-requested-cancellation	buyer-requested-cancel-reason	ioss-number	serial-numbers	is-shipping-settings-automation-enabled	ssa-carrier	ssa-ship-method 
249-2027580-5421444	249-2027580-5421444	2023-04-23T15:11:36+09:00	2023-04-24T17:24:54+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (S)	91-7A3K-7U8I	B07RRJ3RVV		Shipped			1	JPY	1380.0	102.0								岡山県	710-0803	JP		Standard		14	false						false	false						false																	false		false				false		
503-0764811-9308618		2023-04-23T15:00:21+09:00	2023-04-24T13:41:59+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バージョン全適応） (ブラック)	6H-040M-0Z6H	B077WJ3XKY	1	Shipped			1	JPY	1280.0	95.0								和歌山県	644-0002	JP		Standard		13	false						false	false						false	Smart-Bear	３－１－３７－４１１号室			北区浮間	東京都	JP	115-0051	Smart-Bear	３－１－３７－４１１号室			北区浮間	東京都	JP	115-0051	false		false				true	郵便局	クリックポスト
503-4545148-9765438		2023-04-23T14:40:51+09:00	2023-04-24T13:48:21+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	【Smart-Bear】O024 Kindle(第10世代 2019年) ケース 超薄 軽量 保護カバー オートスリープ機能付き 耐久性 耐衝撃 落下防止 (グレー)	HV-JIHG-96GB	B0B9PKP3X6	1	Shipped			1	JPY	999.0	74.0								大阪府	550-0025	JP		Standard		10	false						false	false						false	Smart-Bear	３－１－３７－４１１号室			北区浮間	東京都	JP	115-0051	Smart-Bear	３－１－３７－４１１号室			北区浮間	東京都	JP	115-0051	false		false				true	郵便局	クリックポスト
250-6848371-8385419	250-6848371-8385419	2023-04-23T11:35:09+09:00	2023-04-24T00:20:35+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] W007 子供の靴下 ソックス 夏 メッシュ素材 可愛い お姫様 学生用 通園 通学 男女兼用 吸湿 通気 5足セ 	4O-JFNX-RKMV	B07RRL7Q84		Shipped			1	JPY	1380.0	102.0								東京都	144-0051	JP		Standard		14	false						false	false						false																	false		false				false		
250-0638609-2361454	250-0638609-2361454	2023-04-23T10:18:45+09:00	2023-04-23T16:52:58+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] W001 子供の靴下 ソックス 綿 メッシュ素材 薄型 春夏適用 通学 男の子 女の子 キッズ 通園 通学 5足セ 	JW-V3Y7-VVWA	B0888BTMJQ		Shipped			1	JPY	1380.0	102.0								千葉県	262-0045	JP		Standard		14	false						false	false						false																	false		false				false		
503-7758892-7706263		2023-04-23T08:13:05+09:00	2023-04-24T13:39:57+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バージョン全適応） (深いブルー)	O6-48G1-BEO9	B077WKV76K	1	Shipped			1	JPY	1280.0	95.0								北海道	064-0941	JP		Standard			false						false	false						false	Smart-Bear	３－１－３７－４１１号室			北区浮間	東京都	JP	115-0051	Smart-Bear	３－１－３７－４１１号室			北区浮間	東京都	JP	115-0051	false		false				true	郵便局	ゆうパケット
503-0780921-0627839	503-0780921-0627839	2023-04-23T05:02:34+09:00	2023-04-23T05:03:59+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】P001 子供用長袖パジャマ 男の子と女の子の下着子供の秋服セット綿の下着子供用コットンセーター 	M4-DHXK-KG7S	B07ZDDHLKC		Unshipped			1	JPY	1880.0									東京都	154-0016	JP		Standard		19	false						false	false						false																	false		false				false		
503-0780921-0627839	503-0780921-0627839	2023-04-23T05:02:34+09:00	2023-04-23T05:03:59+09:00	Pending	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】P001 子供用長袖パジャマ 男の子と女の子の下着子供の秋服セット綿の下着子供用コットンセーター 	OT-1NRN-02AU	B07ZDD72KP		Unshipped			1	JPY	1880.0									東京都	154-0016	JP		Standard		19	false						false	false						false																	false		false				false		
250-8474758-4351027		2023-04-22T22:43:05+09:00	2023-04-24T13:55:07+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	【Smart-KM】 E015 スマートフォン用 スマホリング 持ちやすい リングスタンド ホールドリング 落下防止 星型 ☆型 スター型 (ブラック)	R2-MSJY-7BCU	B075HLBJ6C	1	Shipped			1	JPY	398.0	29.0								東京都	178-0062	JP		Standard			false						false	false						false	Smart-Bear	３－１－３７－４１１号室			北区浮間	東京都	JP	115-0051	Smart-Bear	３－１－３７－４１１号室			北区浮間	東京都	JP	115-0051	false		false				true	郵便局	クリックポスト
249-4760782-1647834	249-4760782-1647834	2023-04-22T19:45:33+09:00	2023-04-23T05:08:17+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】T101 フード付きタオル 子供用 マントバスタオル ビーチタオル 子ども 超吸収性 赤ちゃんポンチョ  	SI-EW2B-SYU1	B07RRD55DH		Shipped			1	JPY	1980.0	147.0								神奈川県	222-0033	JP		Standard		20	false						false	false						false																	false		false				false		
250-3790445-4486262	250-3790445-4486262	2023-04-22T19:16:32+09:00	2023-04-23T06:14:21+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ブ 	6I-0H96-18IA	B077VWS1WM		Shipped			1	JPY	1480.0	110.0								大阪府	544-0034	JP		Standard		15	false						false	false						false																	false		false				false		
503-9220271-0861411	503-9220271-0861411	2023-04-22T18:32:58+09:00	2023-04-23T11:07:51+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-Bear】T012 キッズ レインコート 女の子 子供用 レインウェア 雨具 小学生 レインポンチョ 防水 防風 収納 	MD-6D6Z-EUFT	B0B1VQ33GC		Shipped			1	JPY	2480.0	184.0								埼玉県	342-0033	JP		Standard		25	false						false	false						false																	false		false				false		
503-6408822-8588661	503-6408822-8588661	2023-04-22T17:38:33+09:00	2023-04-23T06:31:13+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] W023 夏 ベビー 幼児用 キッズ 子供 靴下 男の子 女の子 かわいい スポーツ 無地 通気 5足セット (菊柄- 	NA-LBRP-JCFJ	B088DC5DLS		Shipped			1	JPY	1380.0	102.0								群馬県	370-1124	JP		Standard		14	false						false	false						false																	false		false				false		
249-7340037-4847055	249-7340037-4847055	2023-04-22T14:15:51+09:00	2023-04-23T18:58:00+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-KM】G022 モニター台 机上台 モニタースタンド 4 USBポート付き キーボード収納 アルミ合金製ブラケット デ	JC-9CLM-Q8BL	B07SR6GSLT		Shipped			1	JPY	2980.0	221.0								山口県	753-0816	JP		Standard			false						false	false						false																	false		false				false		
503-5752930-7830233		2023-04-22T14:02:36+09:00	2023-04-22T20:30:43+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	【Smart-Bear】O022 Kindle Paperwhite(第10世代 2018年) ケース 超薄 軽量 保護カバー オートスリープ機能付き 耐久性 耐衝撃 落下防止 (深いブルー)	EQ-WA5K-9R2V	B0B9P3N38Z	1	Shipped			1	JPY	999.0	74.0								福岡県	830-1221	JP		Standard		10	false						false	false						false	Smart-Bear	３－１－３７－４１１号室			北区浮間	東京都	JP	115-0051	Smart-Bear	３－１－３７－４１１号室			北区浮間	東京都	JP	115-0051	false		false				true	郵便局	クリックポスト
503-6327749-3440626	503-6327749-3440626	2023-04-22T12:53:41+09:00	2023-04-23T16:27:45+09:00	Shipped	Amazon	Amazon.co.jp			Standard	[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)	8Q-VTYS-YQ5Z	B07RNDQ5S7		Shipped			1	JPY	1580.0	117.0	60.0	5.0				60.0		北海道	097-0016	JP	JP Core Free Shipping  2016/03/29 6-38-40-593	Standard		16	false						false	false						false																	false		false				false		
250-6725595-9483040	250-6725595-9483040	2023-04-22T11:14:24+09:00	2023-04-23T17:28:28+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] W003 子供の靴下 立体 可愛い動物柄 通学 通園 キッズ ソックス 女の子 5足セット (S)	91-7A3K-7U8I	B07RRJ3RVV		Shipped			1	JPY	1380.0	102.0								佐賀県	849-0919	JP		Standard		14	false						false	false						false																	false		false				false		
